NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	SYN2	1444	4.239801406860352	0.07416181	No	
row_1	SYN1	2787	2.8042099475860596	0.11379847	No	
row_2	PPFIA1	3116	2.565793752670288	0.17195955	No	
row_3	SYN3	7244	1.1653653383255005	0.101591684	No	
row_4	PPFIA2	12711	0.5114457607269287	-0.01821046	No	
row_5	UNC13B	14195	0.3885989487171173	-0.044274095	No	
row_6	TSPOAP1	15713	0.26421573758125305	-0.0743713	No	
row_7	VAMP2	31497	-0.10231437534093857	-0.45572975	No	
row_8	SYT1	33043	-0.22574985027313232	-0.48749977	No	
row_9	PPFIA4	33534	-0.27269694209098816	-0.49239174	No	
row_10	RAB3A	38010	-0.8493536114692688	-0.5793725	Yes	
row_11	PPFIA3	38362	-0.9636898636817932	-0.5630702	Yes	
row_12	SNAP25	40496	-2.4787344932556152	-0.5510684	Yes	
row_13	SLC18A2	40617	-2.791229724884033	-0.4820355	Yes	
row_14	STX1A	40901	-4.084929466247559	-0.38361916	Yes	
row_15	RIMS1	40918	-4.322421550750732	-0.27258474	Yes	
row_16	CPLX1	41105	-10.762105941772461	3.1629918E-4	Yes	
